match_id,puuid,gold_left,placement
NA1_5215009747,GZlR9-EAnNR6WByw4QRb1s3YsELnRWgqtDbbr0EEFpL51IEqhpcwShbS7m2hQMSmygDQxd43cjh2aw,0,6
NA1_5215009747,BGivImcExnZ5H0m6xRVghn4g-U5dRmy8Xsqt4NRqInOuHAHMFHmGih_ETlhACGs212MUZ2dXS1YngQ,0,5
NA1_5215009747,ANTi0B1f-qRec08EUXBoB95ss65S2YZez8CfYL1FY5s-3weW2SaP3A0yhgftfJou3CuwYAMQKcLbpQ,0,4
NA1_5215009747,3BJi2AnKmILCjkMJWp3wHK4jg58tM8Am-HAbKvre0C4F-jX0HVXrZo9mm9fBHJlgZYYke_ee1h4OYA,0,2
NA1_5215009747,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,1,8
NA1_5215009747,LVyL4tTKB8Bk45sUcdiRdj4ZXZahGtt9qLRfkj5jUJUT7tXMMnzsl0ux8Qae07zGe5PCPvCmuIuKOQ,1,1
NA1_5211527172,KfV_2UlBevP0axZycvVYx5vg2PY7VU8U6dlAJU3d6QO7u-BsgTsoHmc_NeRT0Tl2ZY6rNtUQgz_z_g,0,4
NA1_5211527172,9FR4XSGwJt-aq61TUk5kNMGI5J4by7PGH4Rdmco9uLUtVvZk6qwDHbKY_J_3y-MzBMlnNFRrFOkWXA,1,1
NA1_5211527172,pzvHbou8fFuMv5rRUV1c7HcJ8JVqu-4QRLheZ5xB5-ac6c5oavxITkwRCiZ6WL0JeiAUyvl3JpXazg,50,2
NA1_5211527172,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,51,6
NA1_5211527172,y52-3ra1kJMs_x61m3TEhewQCpjTjLMOAq9jjPaK9t2ua1oFbuTwWTEvk8fkuS99bg5zr4dL9H3i-w,5,5
NA1_5211527172,2wylzq3kXPkF6PJaehuyUfC8UFz4QZF87g-mcBSEFwEmSk6ojxt58eb4TQ-E7NSwp0BiwnLVIAHXcQ,1,3
NA1_5211527172,2yEy140kBr67PwU6FWq7MIMQuTkMuq8dve6KWh8hpAxTGzaDjxmKmWKg_zGAOAD7GTYChYXhagHpsA,1,8
NA1_5211527172,VyyXhA8jKQ8_mGqg7q7JOT0lUgDmffD7ZYPUnIWEFgMRDdFRmvjeoXeatXnb2QLub7nhlIPsPpQNfg,1,7
NA1_5220396083,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,1,1
NA1_5220396083,SQIhQ6hWCHHanIa8zeaZ1Fw490d8km4o6Evao68lqn7rhSPhuXHMMSwfoygLqLm4HijNe3di1DhvAg,0,8
NA1_5220396083,OBG9H2c0gE10oazZg0vH8blV4uGMZokOQ9S9st1UNqU5jBsRpb6qw-P1SVSEFFFE2vCvxZ4fEcDWkA,3,4
NA1_5220396083,gSMWbDk78NTkzgYyw_xCjuA5ziygNPV2uJlA75D_102bH2QMsFs7STvrqg6PsUDdHoJtugR06wA2yg,1,3
NA1_5220396083,y52-3ra1kJMs_x61m3TEhewQCpjTjLMOAq9jjPaK9t2ua1oFbuTwWTEvk8fkuS99bg5zr4dL9H3i-w,0,6
NA1_5220396083,GBOlzY-u10caGsV_tzTfRI7UG08wt5RzWK-a50Ik-_Nf3_T1Ybf0pjB5NZZPMhk660z5aJd4bYkCBA,10,7
NA1_5220396083,t7AmSYsN3t45pdFHnm5bE87arFfnuX0nwRbAv-cVq8pxFDx77Hv_Xva63YVyFwqOnRUq-9t9WbpulQ,0,2
NA1_5220396083,rNKwIp4CjcUVTAYsMf3IfV2pY71Q13sq3dUMjdBH3H8F08iCtnl9A8q9MEcI5pwWelnkjeoq3Y7fng,2,5
NA1_5217153962,0ygzTsXkjVVTPUudQeLWmLWPx785zqaykWOgX4rk5SUQGzUWjcxBVHmuD0-SBgPjnZKD2b5Kz8rciQ,0,5
NA1_5217153962,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,0,7
NA1_5217153962,A1gpXrlK7Kk9dWudhx1AR8Beeu4l9XwCxMh8OjO9D6d0ScyIhUvbpE_f3UvLcsD1wFRFRyhopzyGdA,13,1
NA1_5217153962,6na9xZoc9HcmLezYSmal2KJSt7I1n1kT-jn7f83DQ8xARZYZVlSsYnwsKfxWQC2Byc8kndF4t5aUCg,0,6
NA1_5217153962,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,1,8
NA1_5217153962,M2UwCqAI12MYTYuFM5VYQcobMIbAo2_mBt4cdlXI1pAW0nQ4AjC7Q2glBUeKjZdQ3dKr2O7P00vt9g,5,2
NA1_5217153962,VKwva7riXrRpNn_pQCF7Gx63CYKG4PxcbND2JnL3Tcceb6VFvy5_Y_4GvrsZ0-zHESntp_0VsbX3xA,1,3
NA1_5217153962,UEWtNYGnjcNMFyMyNJhzXfXPzIoDLFV4y_wjTvXN4Nt6cOADpPx4CptajJ4k1U8cxUgKtWOW_KGKgg,0,4
NA1_5218593019,3hZz5kM5g31LfxeDBCOmJlFcSIP5xWHFIrX0fP8D1y3O4ypfb1l1p9Hco6DElv46mnj5xI0dHbkAjw,4,3
NA1_5218593019,CtYdREHyXczFbZjIt-NJGO0j0e-uniM2wo6fANzLB7TjEUJuEtu5WTPslg1KFSWeYh1eJxLVDkBkeg,3,1
NA1_5218593019,VKwva7riXrRpNn_pQCF7Gx63CYKG4PxcbND2JnL3Tcceb6VFvy5_Y_4GvrsZ0-zHESntp_0VsbX3xA,0,8
NA1_5218593019,ysBnUzNh-jZncr5NQB97tnOoX9_73Q1uwcTRS7WwTAOZPLHsw0-1y4qvs5WcSWGNgFeGHBJxiB8xhA,1,2
NA1_5218593019,_0AvwKR2PzmA_QIGQbYNHyMMmXJt9JPgoYSB4T7tQ0rgxEI4LCxIr6TnQyW4veoebY-MxK25SKLCXw,11,5
NA1_5218593019,B7jrZcHlpfVzYaDD1DIuienopEj0AZqo7-qQIj53WyXQt-gAL-tzG9-RzjrLhGWV0-e0LChTeMPNKw,29,4
NA1_5218593019,qFDGRDn9XU61kUifFOWRm6gMvNFTEcEsHtVxSz-6tVPofb_08fPqV8DEGhaF3HzkfZAlmUEE5fAOrg,1,6
NA1_5218593019,npxt3bfhVx6rQiSkhxQdHdEjEuenVnWZkgH45WpLb6Z2cm3Nwru61REM_jmNzoVl5r45zrAwO56zMw,0,7
NA1_5214829097,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,43,5
NA1_5214829097,Eto-8oL6lzOWCA_KYCgkeNoroXFb7gVHWemexkS5gktdfZq2OH16VNRxx7-ry2v3B65ZiBdesC8yhw,0,8
NA1_5214829097,zVlXLPPza_IOPJq66xiYp0bq_LEmDDnZCCaKa7oCarmhWwPVkgQO-3kE4SiE7HGUMhXhB7IjFH8nbw,0,4
NA1_5214829097,dfil-1Mp1x6YgOJ1bS0yOAv7qY1euoYw4xO0GXm7f7ccuutsRJvaeTMVXyihn-Vrmbh0Z-xRNtCeUw,40,3
NA1_5214829097,9BRzT-QuVuikzy_St_9n_VHaEpAGIjF7nRZ-hX-m_gK281fryOo_iuLJjychXktzQuUTx8eeWjkqUg,8,6
NA1_5214829097,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,7,1
NA1_5214829097,ANTi0B1f-qRec08EUXBoB95ss65S2YZez8CfYL1FY5s-3weW2SaP3A0yhgftfJou3CuwYAMQKcLbpQ,12,7
NA1_5214829097,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,2,2
NA1_5219319280,wtD5XlFZsOjfckNOAaGgE914rCfmgXrahJcmi1WvETKqJuQcTV-E6i8j4t1udgnl12q-obYnv5Fqlw,0,2
NA1_5219319280,q2hJrzMuBnRfX3eDX0W4NDVK8N1wJ9zLV2nQcuqaH68TzKPGR7nW7TQ2OEE7x6PfnkDo6wGvJWH_nA,1,8
NA1_5219319280,eUnwSLQRY9aKrVmp8JTay8f0tKf_frArl9gqcee2iRiIf4RMjERqFxbLybb_4mut4kiRs43aJOg7pw,3,6
NA1_5219319280,5Emii7Y2t-195O293syBus9spsSOTwi1gr8YqcSNjA6wUgiQTzyuwfSQ-iBhDwMPyPMGI7YK0l_YEQ,0,5
NA1_5219319280,wCGWOBEfD1exFdmySiesc6P33ZGZb64LYz9puf1oQuKF6a-9gmuxsYU2C4QAQ7gr5N2JmbjyuS_HjQ,1,7
NA1_5219319280,fAs1BJT3sKfg8bwNQN1UHTiw6ALWt-_K3ETd8Sa2AYZpStLzSOaCms6Ljv6I9R41LQ9pQ9VW6lCeUg,2,4
NA1_5219319280,nTaUVVKhPSu4xXE1xzsgdWggo4aksX65-AxRwAPZqFG7c8y8iWWrzUIzmjH1P0_vefbVK6mFlaJ_nw,4,1
NA1_5219319280,ce2PlqERt4FwXquliuYBc_E0UdS60_ivtXtUVLVEmmLYQejhw-PjO7rawe6ny93nWgIjJXs76rZGpg,3,3
NA1_5217800929,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,51,1
NA1_5217800929,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,1,3
NA1_5217800929,IsKND1AAPXC2wxkk_VTbjkkJQS1JChulE2tcl1HYg37evEb1qO4bMhgM04LklX4Ufscv3jPkUH6f5A,7,2
NA1_5217800929,UEWtNYGnjcNMFyMyNJhzXfXPzIoDLFV4y_wjTvXN4Nt6cOADpPx4CptajJ4k1U8cxUgKtWOW_KGKgg,7,7
NA1_5217800929,Hpeb0KBe6iEHHuHCgu-Htld1kf3Kx-M9VMguhVJI1M49b4M87X7sWs7vAn_r46hiX7MPcaV9DSY6Sg,26,6
NA1_5217800929,b-1rUQILqwQcG1MohprIYGySirW8nwHftyfLWqYnNNv_M-pFUOHBJeQUCHUyGFOgOdOUpVYh4pdbLQ,5,5
NA1_5217800929,hcpqFWwlVmEiYSsEWruNdfaTI7_PCibQy7CREywO4-VH4QW7jG0_aX9eaxcao10ahnV6GvE-xFsREA,11,8
NA1_5217800929,2IZeGiZp7zHNT81-3w9YYLgwU73Zt7IwfR0wjF5byBTnVYhrypl83CoNzyMXX4NZak8u6rZU8M9Z-g,4,4
NA1_5221570531,Pc0YJkFrav8rUZnhqlx50CLDvzN3CQFjWZ0VF0bu06sllQH9J7O7y-gAbvigbIxgLrog71Xu0FZDaA,3,8
NA1_5221570531,wxnAIk4VSX-chVez7pEukuQ3f27K_bYOtXwV7SmNKfTOv3BEczmUe9uuhu3ZcWZ3ZAvroOY33nMriQ,13,1
NA1_5221570531,bR9W-ogNDIbnic8wbv4TyWvg_tJEUvdXVivqevQoHywiET2IrCurwZXW_DHgPdBznaEaTrVMes0vyQ,8,2
NA1_5221570531,w_Y7hBFo3ZLCe63fLeQUHMMpU9sSf4jjQsaDlbwYpLwH1T45arCBzMr5hoU-d-wtS3t2pZZSKH9kqQ,0,5
NA1_5221570531,aQN4KjiluSy_3LjpOfxSOwGsPFsp_4V2UwapMV2ywBoaXs0kp865yOMiGTZcs86jyEzmGNFUHcaxxw,1,6
NA1_5221570531,2HdH4IL2xtJRAog0ZYFCXsqemZlA85h0I7ItDZE36ArbWJ46R4Vv3FR6__c67LZJ1-mrCrlpLl2Fug,28,3
NA1_5221570531,7KfVILP-wpGZhFkhkPof71G4c4nSdUT1Ep6VOLvpLDYUd_CMKA0Pfwgeto0e_cXi104Ss7mfJBxRcQ,1,4
NA1_5221570531,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,13,7
NA1_5220166845,pApqIJtrj0MTSzP1DmfssUOA20_uPraJ4HIXGleI-k3EIgIjc_A6lLJnaowgBct_4E2iiSbmzjq2Aw,1,8
NA1_5220166845,y52-3ra1kJMs_x61m3TEhewQCpjTjLMOAq9jjPaK9t2ua1oFbuTwWTEvk8fkuS99bg5zr4dL9H3i-w,18,5
NA1_5220166845,_2HH0iiP-q2-99mAe7mk7qKn1QGiuQNfcRMqvuJiDOZZSKqZ0G5kajAmz88mBwg2geXDLZhA-VcK6w,24,6
NA1_5220166845,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,1,2
NA1_5220166845,z4jaLYAo1sgvo3seiJ9ufnfOaBAX3nOk6lC34kd7zMWUghdjiC_rQWgKXJmFwr2o6pXVTwpKNUV1gQ,42,7
NA1_5220166845,eOW3Povs9zAjfyvOntMgInhgha_RBeHSNEOzKGYZHPHZhHHk-Rdx0_MYrqed9zagiUh_o7Gaw-IKjQ,20,3
NA1_5220166845,CVu-OMlvxO_mqMGJJTytla-_IxGnNW9xDITY9hdgNFonykViQj8l73m2Kw05cdVi06vYccZrAvcCog,20,4
NA1_5220166845,0V5rn3EGaWGw0sgRU3B2r5aBhn9B5y5SCIBM8Frb_dCzP2Box6WsfDqoQE4dwp-Uj-ZKxSjmb125ag,9,1
NA1_5220312758,K1RQVdlKQKr-J8iHucOrPyhQMDUFj4WSBEQX4DUUZGBpxqe-tEevJD3fEaskyGH0b4UVs_D-qr860A,1,1
NA1_5220312758,abGYVGX2ufHRmyq-P83dFqYYyFh5pMRYkT8O02dYXidl04QVzQEkzfgf9hzD3c9PpQrLZSoFRxJFYg,1,8
NA1_5220312758,C_ikbbu9ZXN5UkU2kxiOikUayng1tJ3SrqzgsLHEWaYBJbRAl7ZbuC7tjq0Ooev6qxyZv3a4bj6K4Q,0,7
NA1_5220312758,XreB7KXOYgWNQUW_yiLNBtT5vRjO48W3aJME7OuiiPSh0HffUwnN-6vx5wfG0ZC49cYflmKpD8zR_Q,2,4
NA1_5220312758,vj7_ipIGYiZM0u8e1Xg0m2af-8WhA-C8mstyLJlxLEj6VFRBLCVutEtEdAPxWwc4YyuJQvWrR90AUg,2,6
NA1_5220312758,p9muXu8RdFWdW6vGehKQhvMqs7XJKpJRJUVUVtl4BKsmHxpMoNDYr-jwgJGHaPElis5wkgvLdc9SYw,10,3
NA1_5220312758,2HdH4IL2xtJRAog0ZYFCXsqemZlA85h0I7ItDZE36ArbWJ46R4Vv3FR6__c67LZJ1-mrCrlpLl2Fug,1,5
NA1_5220312758,B0GptTFPpHdAVkprvebWh_syqWwGg00vTJYCLGsSrld84Ah-QKL5BZiaLl0_7Sp8Kxls2YasTMLWGg,0,2
NA1_5218557379,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,1,7
NA1_5218557379,tFa_26HrMtc0yCjWAQ7VH1s2Uscoh7TCSno5fpT-6sAVt5wAlxWtFOnVVl8yWyp5EsEGe-ZspvMmyQ,0,8
NA1_5218557379,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,0,6
NA1_5218557379,2wylzq3kXPkF6PJaehuyUfC8UFz4QZF87g-mcBSEFwEmSk6ojxt58eb4TQ-E7NSwp0BiwnLVIAHXcQ,1,5
NA1_5218557379,0V5rn3EGaWGw0sgRU3B2r5aBhn9B5y5SCIBM8Frb_dCzP2Box6WsfDqoQE4dwp-Uj-ZKxSjmb125ag,21,1
NA1_5218557379,hcpqFWwlVmEiYSsEWruNdfaTI7_PCibQy7CREywO4-VH4QW7jG0_aX9eaxcao10ahnV6GvE-xFsREA,31,2
NA1_5218557379,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,1,3
NA1_5218557379,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,1,4
NA1_5218407851,H0K-JKRZo1O9YjfgETnQZ3_36_dbkeF78srdPT2IChb3QK4NfE8eGuT6LXMvl7bUCjHl8DB3tyInfg,17,2
NA1_5218407851,w_Aw8ZLfUAQcdM09SzRnmduCXdH3CJ-BUVNq5v8DfRxvpCQPAiTAlsF5YfWLYBe1ewiyJtNuUHNWfg,1,1
NA1_5218407851,fKqbXbKSqs1O1EV7unjFcUVaOcA2Qu94HYWzjTisVQOJuwe70SCRvq7JBYkSAsHAWRik-Emj_9acHw,2,8
NA1_5218407851,JDLPg8nfyqDzpkuXmgttAPTVrJKvi35TX37rQ4pdy6ZR9Iv8pIvyuDjrLXKN5mtR_1PpqbLtTgGHNw,0,3
NA1_5218407851,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,0,7
NA1_5218407851,CtYdREHyXczFbZjIt-NJGO0j0e-uniM2wo6fANzLB7TjEUJuEtu5WTPslg1KFSWeYh1eJxLVDkBkeg,1,5
NA1_5218407851,bA1Y555F6I7_enr5LOwEopT7-NtrZ2zLWuVAdjslKsOoBeteiKBDQVHuJN0_fF6oKb-Qqo1xFnjgQw,1,4
NA1_5218407851,UxuLI7zkRe2jmb4p0DGNpEX0yHKur9h5lUxRFlFIROwS1OQ9iSDoKfur5n5WUIxb_hdc3DQ5aF0lOw,0,6
NA1_5220029710,b-1rUQILqwQcG1MohprIYGySirW8nwHftyfLWqYnNNv_M-pFUOHBJeQUCHUyGFOgOdOUpVYh4pdbLQ,0,6
NA1_5220029710,fAs1BJT3sKfg8bwNQN1UHTiw6ALWt-_K3ETd8Sa2AYZpStLzSOaCms6Ljv6I9R41LQ9pQ9VW6lCeUg,2,1
NA1_5220029710,wtD5XlFZsOjfckNOAaGgE914rCfmgXrahJcmi1WvETKqJuQcTV-E6i8j4t1udgnl12q-obYnv5Fqlw,42,4
NA1_5220029710,tKdxht2dmv-dBNbtPJzz02mrts8auiH_k-XHWHGCyTMz_X1vCwtvm6bqgAXRzKNB_8bNX83sRW0GGg,4,7
NA1_5220029710,vfp24jnE2u1olsCNvuCwvK-XC6N1aGWS_1SlLL_AdXTao9xmJG8w9EF1ZJnN8sEkYD5GK3K423uSQQ,4,8
NA1_5220029710,ce2PlqERt4FwXquliuYBc_E0UdS60_ivtXtUVLVEmmLYQejhw-PjO7rawe6ny93nWgIjJXs76rZGpg,0,3
NA1_5220029710,aQN4KjiluSy_3LjpOfxSOwGsPFsp_4V2UwapMV2ywBoaXs0kp865yOMiGTZcs86jyEzmGNFUHcaxxw,1,5
NA1_5220029710,qtm-jTnlYGGFR6fSYGIzHGwhQCyx6sKIpqHbK-CoYbzSWd0hmKwkjFBXfbi8LVoEtpkNpBrwUiSC5A,2,2
NA1_5218425622,CtYdREHyXczFbZjIt-NJGO0j0e-uniM2wo6fANzLB7TjEUJuEtu5WTPslg1KFSWeYh1eJxLVDkBkeg,3,2
NA1_5218425622,9a5exS-ZlJSOeJXZxlh3iEXuVVEMYVeBh8lHXsb84V8Xu5jESHyMA3p1BC7lcsLVq7Xkb1m_Pqxo-Q,2,6
NA1_5218425622,KXPD7C1vO0tzw-4IoY_qI5CB7d-ZZfQV7dGn0FOhtYdPtRkR9m39gBpkFav1IX96FbGSwY-ygK91ig,0,8
NA1_5218425622,vfp24jnE2u1olsCNvuCwvK-XC6N1aGWS_1SlLL_AdXTao9xmJG8w9EF1ZJnN8sEkYD5GK3K423uSQQ,0,3
NA1_5218425622,ojasWUcRnDaIDlnG7M7myQmwMVPJicteayIW50tDWJA5W1PXFzB1qTUcHE-IB3HG5ef0-76k1s64_A,30,7
NA1_5218425622,79ZxwalbI4SkZ-hP1aTVoreJwmO3eazXs8eFbPPksNdHNkIb972LKlkOTFyW6cf7fb1oLKjLWwgz1A,1,1
NA1_5218425622,Zzscp5QabkohFX4fDc9J10kNIlbxeF1xd6Y7k26Sm8I3O9L-68nK4qcrrYwVokJuOaylXl-BwyQsvg,20,5
NA1_5218425622,z1m-sSJkc4SND6XkOLuw8mC1wIGIgCLBnOcEwevrKEToaz8kUa1dR9PPI-OeWKc9tBDwrCChZXGHeA,5,4
NA1_5218150128,G77tsNxIQpbI26hcnQ7OOGfmZtOWYKYKEmtRnHPv1FaGqanFBZMozKmJow77mCF0OU5d4FC2Cdlntw,61,6
NA1_5218150128,f4-pWENMWymnZg0i7D6Q3tiIASN0Ce5pzgXsuF7N3vsw0h9pZQprTFaqOfjlz9ozPX3W_Xha_2gcyA,0,2
NA1_5218150128,lTdHboQgSu8XHvCsPwK_8icEs3eYEafhQrGVWfI3GzUaHF3o0BT2hM1NKb0jitTFu48BjLk-hGyl4A,19,4
NA1_5218150128,Y3Tf3mBe2m8ch_KviD6KBDuyVX-2lhNeBIE78htTWmGvVQNoDvjc4uVxS1eVGeQ-brOSTjYRvt8sjQ,1,7
NA1_5218150128,lQe00MCUHPnOauY4fQxgYMoIebTEIixSilL7XXYiFaxbTosqndpAjW55o6-_WInlUtsvhOKw5Vnqmw,0,8
NA1_5218150128,gtA_ny1LqG8wUqPhWQ42Tm3y4VZF2HBiyM6s6cVoH4VucU0AJoC5V0XMVBexVV9HlrlSN2u77xdzzw,3,1
NA1_5218150128,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,0,5
NA1_5218150128,9uR6QgPbCeksPEh7UQm9UaSwV_NgIygX8lyv6n0AyflQdaqk5p_3WLQny5RPJyD3f1_9Sbf8sKENqw,12,3
NA1_5218674898,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,21,8
NA1_5218674898,04IsA-8FfAyM1qqG8eHMQKVv3_YGumN_EfYMvr_LOHQ_hZHFH_iYFPCe5Wm73O5FMrVQfaeDZk3OfQ,6,4
NA1_5218674898,9cwLypHvcl7bdoE1TjehpQqElhdyRMMj22Lvq2T5qFvwI8TIe4XY3KzMMjLHL_HnT6V68FwFZUWioA,1,7
NA1_5218674898,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,2,1
NA1_5218674898,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,0,2
NA1_5218674898,UI4pb8XZO4M5V83uE1jpdprudDiAOZjoXPOmU5pXbVyHifg_UnaI9fOl7JzBPXiJdCupvqwsD-Izzg,0,3
NA1_5218674898,2HdH4IL2xtJRAog0ZYFCXsqemZlA85h0I7ItDZE36ArbWJ46R4Vv3FR6__c67LZJ1-mrCrlpLl2Fug,1,5
NA1_5218674898,XkqUGbN4C9eW2hf5ykiKlWgaydfEPA6ro4wsr69dYLdHLTUtj7whIkTpXnSFPT528ETWonh34YX1JQ,2,6
NA1_5219340483,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,0,7
NA1_5219340483,JEF4EfDBLgLKLZMer7mt5_9Vj8O0qJR3ulWBxBQr1vO7kSc8YDfyFJbZ5m5Tis_paKiSHXfTFz16bA,0,4
NA1_5219340483,sDr7TcYiu_qshZQcDfwgJLrh6PvM4bbrLOdFmX8DbT83GRFKkPDu1h7eAfg9oSe57_E9qQb3GHEhuQ,1,6
NA1_5219340483,VEraJCw1b8-hhYOR2w6a41Gvxda_Z3VEmYhoAyglmx3u7587UuvKJFuQMX-HriDTda_sPh5cZcHJ_A,0,5
NA1_5219340483,_0AvwKR2PzmA_QIGQbYNHyMMmXJt9JPgoYSB4T7tQ0rgxEI4LCxIr6TnQyW4veoebY-MxK25SKLCXw,1,2
NA1_5219340483,qtm-jTnlYGGFR6fSYGIzHGwhQCyx6sKIpqHbK-CoYbzSWd0hmKwkjFBXfbi8LVoEtpkNpBrwUiSC5A,0,3
NA1_5219340483,Va4hPQ78xVz3kOxHrLFLBKygEkkg29Ri5rVZxooMay80TpkzN48eRoScPnPN4uYBITiTwmz_P8ytKg,0,8
NA1_5219340483,X_9B1XHoPZQpu-yfAOP8JgmIKdMJxy84mUOsUEzXBZJLduLAxEMGjp7PY2gonPwXDz3WtuIJ_C6Q7Q,45,1
NA1_5220226718,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,0,3
NA1_5220226718,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,25,1
NA1_5220226718,fJNWw77g7BsR4ljkENuxdTeU1cpJjazAZ675_Fqltj2D6-8Ej_esR0j3d5HQliXxPLtyhoDVD7npXg,1,5
NA1_5220226718,NzC7Av2WIGlDNhKy5htrFWXTHc-wSI2ta2lVsRr-2LXU85q7iGd_JLEGfnwqyyXhFsgjOF1Epi00Iw,50,6
NA1_5220226718,79ju2jPifoLKZ1Ej91v5D7CpslZ9zYoOufi8XBNbDn0URXRRO36rEZVqSPVEq5b8mpN9z1qPmQ03fg,0,8
NA1_5220226718,2Q_VzOXsn7fcnwMDAip3iug7WFZcX0rMt8gqc47Uvo1HRoL-pErRIYpUXiCryrZxLI3VMKIEyKIvFw,9,2
NA1_5220226718,dmlBxFeUM33gVOCCZgzkjur1ny1_0f-KHgjrilpO5LEB20Pvzoeu0wuBkobIgBDfai4c27vOWBBnQA,1,7
NA1_5220226718,qFDGRDn9XU61kUifFOWRm6gMvNFTEcEsHtVxSz-6tVPofb_08fPqV8DEGhaF3HzkfZAlmUEE5fAOrg,3,4
NA1_5216184547,7lX5tvckRhHatX9W6YqbVNBUsMmOv-068mGgSPdAxd_Js1NwJ2YuS2ahOyyDKwKVOUbTGzheOZUatQ,0,1
NA1_5216184547,SENMFL8uTPjdBUd11Dj6tumlbqkqgCDeVDm8vgsNCKpnOBVZbSE27zKzOL3MIlGjIeTxT6WliOtUfg,24,6
NA1_5216184547,ojrG99F5rOQI374K4UqXGEOI_f1FR5VlMC9n-CqzBihcPfUGRgdoTK7carqbCkZeDgB1g1KPkXtmPw,12,4
NA1_5216184547,kPS8l6kQWnq3wKdDX8r7PQ4yj3sxQbDE5yYHFJxDkhlM0sqLo6_tgd2Gof3-3P7Lt7coOMC5Ynu-aQ,0,2
NA1_5216184547,IvMx69ULh3YyEn0i7rpBiRWVwcL8RXk8a_xihXEvvhKSWisdVqI9PhB-59owFC3hVLMyIQ59okOvqA,2,8
NA1_5216184547,fzdTkwZ41mHX1yxSX5pGCFQ0gFJmnXRCJpYZ_81U2dHicssTFoTcXfkbMgYHTKdiZwTFYD58iAznLA,0,5
NA1_5216184547,7KfVILP-wpGZhFkhkPof71G4c4nSdUT1Ep6VOLvpLDYUd_CMKA0Pfwgeto0e_cXi104Ss7mfJBxRcQ,1,7
NA1_5216184547,EHK2RNUJ4dPxfsA1gWCIwDzWI_n24e0M4tE8vIWvHytqc5sTr4fKLlaMHBBoKKHZrQs3bTXwM-Yb0g,1,3
