gold_left,sum_unit_tier,mean_unit_rarity
1,16,2.7777777777777777
1,20,2.25
0,17,3.6
1,16,5.2
0,21,3.75
1,18,4.181818181818182
16,19,3.8181818181818175
0,20,3.090909090909091
0,16,2.125
0,12,3.375
1,15,4.555555555555555
0,17,3.0
1,20,4.090909090909091
0,13,3.375
2,19,3.8
9,18,2.625
1,19,3.7
8,17,2.5
6,14,2.6666666666666665
0,18,2.0
0,17,2.6666666666666665
1,16,2.7777777777777777
0,17,3.3
2,16,2.75
0,17,4.0
14,19,4.1
1,11,2.2857142857142856
2,20,4.090909090909091
2,16,3.2
1,13,3.0
12,18,2.0
0,15,2.375
6,12,2.142857142857143
21,22,3.090909090909091
1,10,1.6666666666666667
1,13,2.4285714285714284
6,13,3.0
23,20,3.0
0,15,3.2
0,17,2.2222222222222223
0,14,2.625
0,13,3.0
2,19,1.8888888888888888
18,14,2.2857142857142856
43,16,2.25
1,20,2.3
0,16,3.111111111111111
1,14,4.0
11,17,3.7
37,21,2.4444444444444446
20,14,2.875
1,17,2.0
2,19,3.2
1,15,2.7777777777777777
0,21,2.888888888888889
41,16,3.125
0,18,2.75
2,14,3.6666666666666665
1,22,2.2
6,12,5.444444444444445
1,18,3.7
12,18,1.8888888888888888
52,15,2.125
0,15,2.7777777777777777
1,17,1.7777777777777777
1,12,4.111111111111111
1,16,2.75
1,14,5.333333333333333
34,15,2.333333333333333
45,13,3.4
53,21,1.0
1,19,3.363636363636364
0,16,3.0
0,19,2.125
40,18,1.75
1,13,3.7777777777777777
35,16,5.3
0,18,1.875
2,19,3.7777777777777777
3,17,3.333333333333333
1,18,4.090909090909091
1,13,3.0
2,13,3.5
1,17,2.7777777777777777
1,19,4.0
2,21,4.2727272727272725
8,18,3.4
0,10,4.5
1,17,4.2
1,18,2.5
1,14,2.6
2,20,3.5
0,15,2.4444444444444446
1,18,5.0
2,18,4.545454545454546
2,16,3.7777777777777777
13,17,3.4444444444444446
2,21,4.727272727272728
1,12,1.1666666666666667
0,13,2.75
0,17,2.4444444444444446
1,15,3.333333333333333
1,15,3.0
0,15,3.0
2,12,2.875
39,15,2.625
0,15,3.625
53,11,2.75
0,14,2.625
12,16,3.555555555555556
0,17,4.0
8,17,2.875
0,15,3.2222222222222223
0,15,4.7
2,15,3.2222222222222223
46,18,3.4
1,13,3.555555555555556
0,15,2.375
5,18,2.8
0,19,2.7
1,20,4.6
0,18,1.5555555555555556
3,15,3.5
28,17,2.9
1,13,2.75
0,16,3.4
1,17,3.7
3,16,3.375
0,19,4.25
9,18,4.8
0,16,2.125
1,17,3.333333333333333
1,18,2.555555555555556
2,16,2.2222222222222223
4,13,4.222222222222222
0,18,4.2
2,21,3.0
41,19,2.0
54,16,1.625
12,19,2.75
2,19,4.2727272727272725
54,19,2.75
2,16,3.0
0,13,2.875
0,15,2.0
32,19,2.6666666666666665
44,14,2.2857142857142856
20,18,1.1428571428571428
15,20,3.0
19,19,4.416666666666667
6,18,4.6
0,15,3.333333333333333
3,17,2.888888888888889
1,19,2.8181818181818183
0,16,2.6666666666666665
0,17,3.7
1,16,4.090909090909091
0,18,4.0
54,17,3.6
4,17,1.875
51,18,2.7777777777777777
0,16,3.9
0,13,3.111111111111111
6,20,3.2
1,15,3.2222222222222223
1,17,2.7777777777777777
0,17,2.333333333333333
0,16,4.454545454545454
2,17,1.625
1,15,3.6
2,18,3.0
1,14,2.9
9,20,3.0
2,17,4.4
0,14,2.7777777777777777
12,14,1.5
3,15,3.555555555555556
1,20,3.363636363636364
1,12,2.6666666666666665
15,15,0.8571428571428571
1,15,3.25
0,13,3.5
2,18,3.0
