PC1,PC2,PC3
-1.609908327715279,-0.3143579869034423,-0.23221436201251894
-2.025918863110594,-0.31145497997316385,-0.20845234529250417
0.8200765030347527,-0.15005312531451032,-0.347703616088325
0.21209191062938892,0.8257423834661796,0.7026865541945185
1.0139960084408175,3.6171579584608877,3.381673205413902
2.6091128107147363,0.36446565233856704,-0.25447819560010515
1.406078876640504,0.4553745595916815,-0.718049453727906
1.8495396606708414,2.8440947318949634,1.5380293420141977
-0.6657505714405525,0.011997241162854045,-0.7549170843524443
-2.430476970386884,1.15449112229771,0.43259481786872106
-0.7125034424230594,0.9449035720260167,0.025657149408837208
-0.7460881044883085,-0.05383496188461337,-0.7916016934989774
0.9337058276668802,0.23965402598953434,-0.8806939841533336
-1.996362229761381,0.08668106795033369,-0.6343673076506804
-1.9483963722290367,1.8330796534103748,1.8629688834344658
-0.418381287403963,0.6153799177181987,0.5770877167509011
2.6492511203895988,0.16953189490403883,-0.46026095793938987
-0.026657518948904155,-0.29222252133691806,-0.2685761866072846
-1.7114249427375954,-0.12478984461411627,-0.02132958441695412
2.3627557456086414,-0.07903419761622374,-0.6174350410625116
-0.5834718254206386,2.1640630647824404,2.137750624849192
0.8369130621681548,-0.2973673769335652,-0.500859505562216
-1.944488757444826,-0.17750281312913904,-0.14393668597556658
-0.6582364737759644,0.6393099363482984,0.4608708066022171
-1.6667795713615232,-0.24793083192145907,-0.20045637478564088
1.6943299579839652,-0.14789859805324945,-0.41797999379421247
0.9538612547325713,-0.26984461800113957,-0.4588841734771998
-0.09294303906604152,1.3013514651159066,1.24977594180027
2.700349040974897,0.052036726561024815,-0.6430307994019954
-1.5375103162752306,-0.37946605617548945,-0.36799214094799904
-0.9700257598940074,0.4492297689019401,-1.1849651246431374
-1.625937169234029,1.3120146739896175,-0.29960763536863266
-2.0274487341875793,1.821891475611971,0.21981996210266383
-1.4575397300942572,0.729983539895375,-0.9192779012373699
-0.7084744073094855,0.6799229678430072,-0.9410285120395573
3.179716824135311,1.3570638386486682,-1.5600507910780037
0.6450950843511085,0.5496538218714375,-1.292283029847228
-0.09390063877808044,0.3697457218727325,-1.2752810899737765
3.0669254730566062,1.6669885646480365,0.6581282072114037
0.2684211738259246,-0.35544142480209173,-0.5348273972161954
0.6318179598030398,0.2798062651395562,-0.08109693582311821
-3.3769836676353884,0.0823504341600355,-0.0029986000875229135
0.823517935861005,-0.1495167590180922,-0.5533882390514155
